学号,姓名,性别,民族,政治面貌,出生日期,手机,邮箱,年级,学院,专业,班级,生源地,辅导员工号
202601097,丁泽楷,男,蒙古族,群众,2008-03-20,19451343504,202601097@hitwh.edu.cn,2026级,汽车工程学院,能源与动力工程,能动2602班,河南郑州,C0008
202601098,丁梦洁,女,满族,共青团员,2008-04-04,19312285836,202601098@hitwh.edu.cn,2026级,汽车工程学院,能源与动力工程,能动2602班,山东青岛,C0008
202601099,戴景行,男,汉族,共青团员,2008-01-22,18785959483,202601099@hitwh.edu.cn,2026级,汽车工程学院,能源与动力工程,能动2602班,河南郑州,C0008
202601100,尹庆丰,男,满族,群众,2008-05-11,17171256120,202601100@hitwh.edu.cn,2026级,汽车工程学院,能源与动力工程,能动2602班,山东临沂,C0008
202601101,叶博文,男,汉族,群众,2008-04-24,18719478088,202601101@hitwh.edu.cn,2026级,汽车工程学院,能源与动力工程,能动2602班,安徽合肥,C0008
202601102,林雨泽,男,汉族,共青团员,2008-01-27,18943308217,202601102@hitwh.edu.cn,2026级,汽车工程学院,能源与动力工程,能动2602班,山东济南,C0008
202601103,林思远,男,汉族,群众,2008-12-27,17717424006,202601103@hitwh.edu.cn,2026级,汽车工程学院,能源与动力工程,能动2602班,河南郑州,C0008
202601104,莫云舟,男,壮族,共青团员,2008-07-27,17249424896,202601104@hitwh.edu.cn,2026级,汽车工程学院,能源与动力工程,能动2602班,河南郑州,C0008
202601105,唐海宁,女,汉族,共青团员,2008-05-07,18981973650,202601105@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2601班,山东济宁,C0012
202601106,韦思远,男,朝鲜族,共青团员,2008-05-13,15681397265,202601106@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2601班,黑龙江哈尔滨,C0012
202601107,钱清扬,女,朝鲜族,群众,2008-08-02,19279589806,202601107@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2601班,山东淄博,C0012
202601108,谢鸿飞,男,汉族,群众,2008-07-02,15678459450,202601108@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2601班,山西太原,C0012
202601109,钱致远,男,朝鲜族,共青团员,2008-03-12,15064295765,202601109@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2601班,山东临沂,C0012
202601110,史承宇,男,汉族,共青团员,2008-08-03,19173503784,202601110@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2601班,江苏徐州,C0012
202601111,熊亦驰,男,汉族,共青团员,2008-12-03,17693278388,202601111@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2601班,山东济南,C0012
202601112,范乐容,女,蒙古族,共青团员,2008-02-09,19519998697,202601112@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2601班,山西太原,C0012
202601113,薛书航,男,汉族,共青团员,2008-01-09,15274088673,202601113@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2601班,山东济宁,C0012
202601114,赵承宇,男,满族,共青团员,2008-01-20,18595090804,202601114@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2601班,河南郑州,C0012
202601115,闫庆丰,男,汉族,共青团员,2008-09-20,13649137837,202601115@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2601班,山东青岛,C0012
202601116,胡承宇,男,汉族,共青团员,2008-02-27,15519686815,202601116@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2601班,山东临沂,C0012
202601117,万家豪,男,壮族,共青团员,2008-08-02,15581272628,202601117@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2601班,山西太原,C0012
202601118,马泽楷,男,汉族,群众,2008-10-28,18571869379,202601118@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2601班,山东淄博,C0012
202601119,陆书航,男,汉族,群众,2008-04-08,15079104062,202601119@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2601班,山西太原,C0012
202601120,夏思远,男,汉族,共青团员,2008-07-10,19398909380,202601120@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2601班,河南郑州,C0012
202601121,陆家豪,男,壮族,共青团员,2008-07-07,19489429762,202601121@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2601班,山东青岛,C0012
202601122,闫亦驰,男,满族,共青团员,2008-12-14,17731991334,202601122@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2601班,辽宁大连,C0012
202601123,曹家豪,男,满族,共青团员,2008-03-26,17091081516,202601123@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2601班,山东济南,C0012
202601124,贺悦宁,女,汉族,共青团员,2008-02-02,18720900516,202601124@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2601班,黑龙江哈尔滨,C0012
202601125,覃书航,男,汉族,群众,2008-09-22,13376769531,202601125@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2601班,黑龙江哈尔滨,C0012
202601126,朱泽楷,男,蒙古族,共青团员,2008-01-18,19392660939,202601126@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2601班,山东临沂,C0012
202601127,何宇轩,男,满族,共青团员,2008-12-01,15147711444,202601127@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2601班,山东潍坊,C0012
202601128,徐朗峰,男,汉族,共青团员,2008-10-18,19257158766,202601128@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2601班,山东淄博,C0012
202601129,韩立群,男,汉族,共青团员,2008-09-05,18884481726,202601129@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2601班,山东临沂,C0012
202601130,韩昊天,男,汉族,共青团员,2008-04-23,15008270661,202601130@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2601班,山东青岛,C0012
202601131,曹庆丰,男,汉族,共青团员,2008-02-07,15290845571,202601131@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2601班,河南郑州,C0012
202601132,任书航,男,满族,共青团员,2008-12-07,17804788851,202601132@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2601班,黑龙江哈尔滨,C0012
202601133,邱亦驰,男,朝鲜族,共青团员,2008-08-05,17143029444,202601133@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2601班,山西太原,C0012
202601134,吴若曦,女,汉族,共青团员,2008-10-21,19665843299,202601134@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2601班,河南郑州,C0012
202601135,黄俊杰,男,汉族,群众,2008-06-15,18353951069,202601135@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2601班,河南郑州,C0012
202601136,吴昊天,男,壮族,共青团员,2008-03-14,13905006358,202601136@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2601班,安徽合肥,C0012
202601137,曾景行,男,汉族,共青团员,2008-07-18,13486208276,202601137@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2601班,辽宁大连,C0012
202601138,韩浩然,男,汉族,群众,2008-07-21,15343979840,202601138@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2602班,山东青岛,C0012
202601139,黄欣怡,女,朝鲜族,共青团员,2008-12-14,19720425808,202601139@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2602班,山东临沂,C0012
202601140,韦丹妮,女,朝鲜族,共青团员,2008-02-23,13825732403,202601140@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2602班,山东济宁,C0012
202601141,刘俊杰,男,蒙古族,共青团员,2008-11-02,17863785353,202601141@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2602班,山东临沂,C0012
202601142,冯俊杰,男,朝鲜族,共青团员,2008-03-06,15698009501,202601142@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2602班,山东济南,C0012
202601143,李向阳,男,汉族,共青团员,2008-05-17,19933703565,202601143@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2602班,山西太原,C0012
202601144,苏家豪,男,蒙古族,群众,2008-03-18,18909383825,202601144@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2602班,河南郑州,C0012
202601145,谢海宁,女,满族,群众,2008-10-14,13932709611,202601145@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2602班,山东青岛,C0012
202601146,邹志强,男,满族,群众,2008-04-03,18194564835,202601146@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2602班,山东济宁,C0012
202601147,姜诗涵,女,汉族,群众,2008-10-07,17837787679,202601147@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2602班,山西太原,C0012
202601148,贺嘉懿,女,汉族,群众,2008-04-12,13318245273,202601148@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2602班,山东临沂,C0012
202601149,徐景行,男,汉族,共青团员,2008-11-11,19923760580,202601149@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2602班,山西太原,C0012
202601150,史子轩,男,壮族,共青团员,2008-03-19,13467625505,202601150@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2602班,河南郑州,C0012
202601151,白书航,男,汉族,共青团员,2008-10-19,15864598905,202601151@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2602班,吉林长春,C0012
202601152,任庆丰,男,回族,共青团员,2008-09-22,13815897827,202601152@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2602班,山东潍坊,C0012
202601153,蒋子轩,男,汉族,共青团员,2008-01-03,15464445319,202601153@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2602班,吉林长春,C0012
202601154,孔庆丰,男,汉族,共青团员,2008-07-22,17512517042,202601154@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2602班,江苏徐州,C0012
202601155,钟云舟,男,汉族,共青团员,2008-12-19,17022050352,202601155@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2602班,辽宁大连,C0012
202601156,何沛东,男,汉族,群众,2008-03-27,18496924744,202601156@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2602班,河南郑州,C0012
202601157,邵朗峰,男,汉族,共青团员,2008-06-05,17773444241,202601157@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2602班,河北石家庄,C0012
202601158,贺朗峰,男,朝鲜族,共青团员,2008-06-06,18025269615,202601158@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2602班,山东济南,C0012
202601159,宋芳菲,女,汉族,共青团员,2008-05-04,17700157439,202601159@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2602班,山东济宁,C0012
202601160,熊立群,男,汉族,共青团员,2008-02-15,15223226668,202601160@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2602班,山东临沂,C0012
202601161,严昊天,男,汉族,共青团员,2008-03-20,17531889129,202601161@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2602班,吉林长春,C0012
202601162,彭庆丰,男,汉族,共青团员,2008-04-05,19221960831,202601162@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2602班,河北石家庄,C0012
202601163,韩宇轩,男,汉族,共青团员,2008-04-28,13259259066,202601163@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2602班,吉林长春,C0012
202601164,邱宇轩,男,汉族,共青团员,2008-04-18,13396436722,202601164@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2602班,江苏徐州,C0012
202601165,薛家豪,男,汉族,共青团员,2008-02-25,17741888209,202601165@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2602班,吉林长春,C0012
202601166,朱浩然,男,汉族,共青团员,2008-05-13,15831017358,202601166@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2602班,山西太原,C0012
202601167,崔天佑,男,汉族,共青团员,2008-05-14,18639654900,202601167@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2602班,山东潍坊,C0012
202601168,武紫萱,女,壮族,共青团员,2008-02-11,17244882850,202601168@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2602班,山东烟台,C0012
202601169,何宗翰,男,满族,共青团员,2008-05-19,13508898286,202601169@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2602班,安徽合肥,C0012
202601170,郝云舟,男,汉族,群众,2008-08-08,17674393846,202601170@hitwh.edu.cn,2026级,汽车工程学院,机械设计制造及其自动化,机电2602班,黑龙江哈尔滨,C0012
202601171,曾朗峰,男,壮族,共青团员,2008-03-18,15172719352,202601171@hitwh.edu.cn,2026级,汽车工程学院,交通运输,交通2601班,山东青岛,C0016
202601172,向云舟,男,汉族,共青团员,2008-11-18,13084309847,202601172@hitwh.edu.cn,2026级,汽车工程学院,交通运输,交通2601班,河南郑州,C0016
202601173,陶浩然,男,汉族,共青团员,2008-02-14,18920910366,202601173@hitwh.edu.cn,2026级,汽车工程学院,交通运输,交通2601班,吉林长春,C0016
202601174,汤嘉树,男,满族,共青团员,2008-07-09,15762943453,202601174@hitwh.edu.cn,2026级,汽车工程学院,交通运输,交通2601班,江苏徐州,C0016
202601175,杜家豪,男,汉族,共青团员,2008-03-02,17975889387,202601175@hitwh.edu.cn,2026级,汽车工程学院,交通运输,交通2601班,山东淄博,C0016
202601176,武致远,男,蒙古族,群众,2008-12-06,15569801457,202601176@hitwh.edu.cn,2026级,汽车工程学院,交通运输,交通2601班,吉林长春,C0016
202601177,谢子轩,男,汉族,共青团员,2008-02-26,17070428172,202601177@hitwh.edu.cn,2026级,汽车工程学院,交通运输,交通2601班,黑龙江哈尔滨,C0016
202601178,段宇轩,男,壮族,群众,2008-02-11,19650159276,202601178@hitwh.edu.cn,2026级,汽车工程学院,交通运输,交通2601班,河南郑州,C0016
202601179,李立群,男,汉族,共青团员,2008-04-06,17805713397,202601179@hitwh.edu.cn,2026级,汽车工程学院,交通运输,交通2601班,山东潍坊,C0016
202601180,覃宇轩,男,朝鲜族,共青团员,2008-11-28,18881527995,202601180@hitwh.edu.cn,2026级,汽车工程学院,交通运输,交通2601班,山东潍坊,C0016
202601181,梁景行,男,汉族,共青团员,2008-07-01,19833292398,202601181@hitwh.edu.cn,2026级,汽车工程学院,交通运输,交通2601班,山东青岛,C0016
202601182,熊泽楷,男,回族,共青团员,2008-05-12,18100116273,202601182@hitwh.edu.cn,2026级,汽车工程学院,交通运输,交通2601班,山东烟台,C0016
202601183,覃诗涵,女,汉族,共青团员,2008-04-01,18945009668,202601183@hitwh.edu.cn,2026级,汽车工程学院,交通运输,交通2601班,吉林长春,C0016
202601184,蔡向阳,男,蒙古族,共青团员,2008-03-16,17659239115,202601184@hitwh.edu.cn,2026级,汽车工程学院,交通运输,交通2601班,安徽合肥,C0016
202601185,刘宇轩,男,汉族,共青团员,2008-09-04,18174421358,202601185@hitwh.edu.cn,2026级,汽车工程学院,交通运输,交通2601班,山东济宁,C0016
202601186,夏云舟,男,满族,群众,2008-12-21,18376802622,202601186@hitwh.edu.cn,2026级,汽车工程学院,交通运输,交通2601班,山东青岛,C0016
202601187,孔芳菲,女,汉族,共青团员,2008-10-25,19986889518,202601187@hitwh.edu.cn,2026级,汽车工程学院,交通运输,交通2601班,山东临沂,C0016
202601188,潘雨泽,男,汉族,共青团员,2008-03-06,13723090518,202601188@hitwh.edu.cn,2026级,汽车工程学院,交通运输,交通2601班,山西太原,C0016
202601189,秦鸿飞,男,满族,共青团员,2008-04-02,13603504934,202601189@hitwh.edu.cn,2026级,汽车工程学院,交通运输,交通2601班,山东淄博,C0016
202601190,陶婉清,女,汉族,共青团员,2008-01-16,18350196294,202601190@hitwh.edu.cn,2026级,汽车工程学院,交通运输,交通2601班,山东济宁,C0016
202601191,史景行,男,汉族,共青团员,2008-02-11,15709127813,202601191@hitwh.edu.cn,2026级,汽车工程学院,交通运输,交通2601班,山东济宁,C0016
202601192,黎云舟,男,汉族,群众,2008-07-26,18457331564,202601192@hitwh.edu.cn,2026级,汽车工程学院,交通运输,交通2601班,江苏徐州,C0016
202601193,孔昊天,男,壮族,共青团员,2008-05-26,15466209868,202601193@hitwh.edu.cn,2026级,汽车工程学院,交通运输,交通2601班,山东临沂,C0016
202601194,谭书航,男,回族,共青团员,2008-07-18,17072049800,202601194@hitwh.edu.cn,2026级,汽车工程学院,交通运输,交通2601班,河南郑州,C0016
202601195,毛鸿飞,男,朝鲜族,共青团员,2008-11-17,18567659850,202601195@hitwh.edu.cn,2026级,汽车工程学院,交通运输,交通2601班,河北石家庄,C0016
